id,_mean,_stdev,_min,_max,3mean,3stdev,3min,3max,4mean,4stdev,4min,4max,5mean,5stdev,5min,5max,gdvimean,gdvistdev,gdvimin,gdvimax,ndvimean,ndvistdev,ndvimin,ndvimax
0,118.016872270784916,18.765369026874275,35.000000000000000,255.000000000000000,53.171470159468015,21.616335274597446,0.000000000000000,199.000000000000000,134.084433743205153,21.838388181330203,50.000000000000000,255.000000000000000,105.854032027245097,32.129488423710278,2.000000000000000,255.000000000000000,96.752705966992721,28.354838006668903,30.000000000000000,200.000000000000000,83.937575939139549,20.337205703053893,0.000000000000000,177.000000000000000
1,115.756347920043225,26.051077212650529,56.000000000000000,181.000000000000000,62.071276787322169,26.718531372797830,0.000000000000000,156.000000000000000,131.063821357824594,34.366621632942866,49.000000000000000,209.000000000000000,123.402413110030608,50.136193708962168,6.000000000000000,223.000000000000000,88.567837205114358,29.490646558160115,50.000000000000000,194.000000000000000,84.690545650999454,19.078853091017979,0.000000000000000,190.000000000000000
2,121.144248937175249,30.816985904014611,47.000000000000000,225.000000000000000,72.411588726184860,23.182863994215019,0.000000000000000,185.000000000000000,139.127657061880029,37.958796832529174,50.000000000000000,249.000000000000000,132.170544008817501,41.545771369008101,5.000000000000000,253.000000000000000,94.785722720831359,29.542093377455441,34.000000000000000,211.000000000000000,90.724413478192417,20.567947176645756,0.000000000000000,219.000000000000000
3,111.847010331352706,24.974162287165221,54.000000000000000,189.000000000000000,62.553530324929071,19.250658560747674,0.000000000000000,180.000000000000000,129.802098388737221,30.970839331713577,58.000000000000000,217.000000000000000,126.414003533001463,33.977049075150241,12.000000000000000,252.000000000000000,90.840265510411655,23.918670470612206,40.000000000000000,210.000000000000000,83.884347732990733,17.313771836695182,0.000000000000000,191.000000000000000
5,108.877804487179489,27.632154271190988,59.000000000000000,163.000000000000000,54.984975961538453,17.855000877332532,0.000000000000000,132.000000000000000,123.481169871794876,34.596414626976191,54.000000000000000,187.000000000000000,102.141326121794876,33.240840609998941,11.000000000000000,173.000000000000000,107.445012019230774,23.781835553285344,64.000000000000000,179.000000000000000,89.499298878205124,14.740510566192038,0.000000000000000,166.000000000000000
6,158.231958762886592,22.357509181464657,88.000000000000000,217.000000000000000,69.433711790393019,22.554361669695297,0.000000000000000,183.000000000000000,174.475275205311902,25.463723846352348,91.000000000000000,246.000000000000000,140.395109170305687,28.762275945489694,18.000000000000000,252.000000000000000,90.028995633187776,15.204424699155586,60.000000000000000,148.000000000000000,82.521135371179042,10.939960743486074,0.000000000000000,114.000000000000000
7,106.782160466158672,14.850851649143996,74.000000000000000,188.000000000000000,72.840654415060513,16.335304012145897,22.000000000000000,110.000000000000000,121.496862393545499,13.126572869606928,67.000000000000000,183.000000000000000,135.580905423576866,23.064193800479607,64.000000000000000,174.000000000000000,91.769610040340652,19.967752796769766,68.000000000000000,177.000000000000000,88.744509188704612,13.019558611048055,60.000000000000000,150.000000000000000
8,103.198280222559447,19.782201476883358,60.000000000000000,162.000000000000000,69.824987354577644,18.208474151281777,0.000000000000000,141.000000000000000,113.142640364188154,27.459003104645092,62.000000000000000,165.000000000000000,114.921092564491659,40.723500405797502,7.000000000000000,201.000000000000000,109.074355083459793,27.005929300831077,72.000000000000000,176.000000000000000,99.945877592311589,20.373562476975341,0.000000000000000,168.000000000000000
