id,_mean,_stdev,_min,_max,4mean,4stdev,4min,4max,5mean,5stdev,5min,5max,3mean,3stdev,3min,3max
0,134.084433743205153,21.838388181330203,50.000000000000000,255.000000000000000,118.016872270784916,18.765369026874275,35.000000000000000,255.000000000000000,53.171470159468015,21.616335274597446,0.000000000000000,199.000000000000000,105.854032027245,32.1294884237103,2,255
1,131.063821357824594,34.366621632942866,49.000000000000000,209.000000000000000,115.756347920043225,26.051077212650529,56.000000000000000,181.000000000000000,62.071276787322169,26.718531372797830,0.000000000000000,156.000000000000000,123.402413110031,50.1361937089622,6,223
2,139.127657061880029,37.958796832529174,50.000000000000000,249.000000000000000,121.144248937175249,30.816985904014611,47.000000000000000,225.000000000000000,72.411588726184860,23.182863994215019,0.000000000000000,185.000000000000000,132.170544008818,41.5457713690081,5,253
3,129.802098388737221,30.970839331713577,58.000000000000000,217.000000000000000,111.847010331352706,24.974162287165221,54.000000000000000,189.000000000000000,62.553530324929071,19.250658560747674,0.000000000000000,180.000000000000000,126.414003533001,33.9770490751502,12,252
